3150 -0.37199187 0.082975954 9.944065 68 29 9
3160 -0.42424873 0.2571654 9.992223 167 152 127
3170 -0.31051323 0.25511613 10.010667 24 18 15
3180 -0.47855484 0.2335986 9.94099 137 109 66
3190 -0.29616824 0.0030537276 10.009642 125 99 61
3200 -0.37813973 0.24794361 10.033209 143 111 56
3210 -0.42219943 0.18134177 9.945089 155 133 95
3220 -0.31461182 0.0911731 10.085465 45 36 27
3230 -0.3187104 0.026620537 9.98505 60 43 30
3240 -0.30641466 0.11269062 10.098786 24 20 16
3250 -0.32075968 0.0911731 10.070096 66 50 33
3260 -0.23776352 0.22027823 9.889759 155 126 58
3270 -0.2603057 0.23667254 9.92972 68 56 39
3280 -0.46216053 0.23667254 9.956361 174 153 108
3290 -0.27157676 0.13113421 9.904103 97 75 49
3300 -0.3535483 0.08809917 9.94304 126 92 42
3310 -0.42015013 0.25511613 9.994272 189 170 134
3320 -0.24288675 0.031743757 9.910252 154 126 54
3330 -0.27772462 0.20593321 9.935867 77 53 28
3340 -0.31461182 0.15367638 9.965582 110 89 57
3350 -0.27260143 0.22437681 9.935867 164 151 124
3360 -0.33612934 0.22232752 10.053701 134 114 87
3370 -0.40375584 0.12191242 9.942016 91 50 28
3380 -0.32485825 0.094247036 10.054727 85 67 43
3390 -0.29924217 0.0020290837 9.983002 24 16 9
3400 -0.30334073 0.1844157 10.080342 51 42 31
3410 -0.32075968 0.0491627 10.033209 72 56 37
3420 -0.31563646 0.1331835 10.045505 101 83 56
3430 -0.27567536 0.11269062 9.918448 54 41 26
3440 -0.25723177 0.22745074 9.912301 61 47 32
3450 -0.46216053 0.24077111 9.957385 168 146 102
3460 -0.28694645 0.080926664 9.939966 63 43 22
3470 -0.31563646 0.09527168 10.084441 45 35 26
3480 -0.37199187 0.13830672 9.9502125 130 98 53
3490 -0.32793218 0.028669825 9.955336 70 43 18
3500 -0.28284785 0.126011 9.923572 110 91 59
3510 -0.33715397 0.12293706 9.957385 121 85 57
3520 -0.26235497 0.23769717 9.932794 66 51 27
3530 -0.31461182 0.22130287 10.050628 145 104 71
3540 -0.32280898 0.05121199 9.97173 37 1 0
3550 -0.30334073 0.11986313 10.118255 26 21 18
3560 -0.22956638 0.020472674 9.9051285 156 127 54
3570 -0.32793218 0.22540145 10.065997 155 135 101
3580 -0.31461182 0.05633521 9.98505 32 15 7
3590 -0.3094886 0.16187353 10.046529 40 32 24
3600 -0.39863262 0.1567503 9.951238 190 167 120
3610 -0.4611359 0.21413037 9.949188 160 134 84
3620 -0.32280898 0.24896826 10.079318 36 27 21
3630 -0.28284785 0.079902016 9.937917 91 70 41
3640 -0.3443265 0.11576455 9.954311 80 39 12
3650 -0.3115379 0.035842333 10.019889 49 35 21
3660 -0.30436537 0.17929247 9.97378 94 67 41
3670 -0.38018903 0.12908493 9.948163 123 90 49
3680 -0.43244585 0.16084889 9.928695 89 66 40
3690 -0.27567536 0.23462324 9.984026 18 14 9
3700 -0.3822383 0.20285928 9.977878 213 205 188
3710 -0.26645356 0.21413037 9.911276 80 63 44
3720 -0.3678933 0.11781384 9.961484 94 47 16
3730 -0.36891794 0.23974647 10.043455 124 102 67
3740 -0.41092834 0.17621854 9.955336 79 46 18
3750 -0.3258829 0.073754154 10.052677 84 67 44
3760 -0.31563646 0.02764518 10.118255 44 34 24
3770 -0.31256253 0.20183463 10.062923 59 48 35
3780 -0.30334073 0.016374098 9.996322 42 23 13
3790 -0.27567536 0.2571654 10.120303 48 35 21
3800 -0.30846396 0.18851426 10.043455 95 80 55
3810 -0.27977392 0.1495778 9.915375 99 78 46
3820 -0.22751708 0.21105644 9.884636 138 110 46
3830 -0.3842876 0.13523279 9.947139 118 85 46
3840 -0.25005925 0.1567503 9.888734 61 50 40
3850 -0.440643 0.25101754 9.976853 115 86 53
3860 -0.30641466 0.19568677 10.010667 16 11 5
3870 -0.23059101 0.24486968 9.90103 66 44 18
3880 -0.3330554 0.26023933 9.998371 81 51 27
3890 -0.43142122 0.24179575 9.992223 138 117 77
3900 -0.32075968 0.24384505 10.012716 31 26 18
3910 -0.27977392 0.15265173 10.122353 26 20 18
3920 -0.32280898 0.10449347 9.999395 141 118 85
3930 -0.36994258 0.13215886 9.980952 82 47 18
3940 -0.30436537 0.19671142 10.082392 51 39 28
3950 -0.26337963 0.17826784 9.896932 72 55 39
3960 -0.37813973 0.2571654 10.049603 117 84 36
3970 -0.32075968 0.041990194 10.003494 101 75 62
3980 -0.31051323 0.07068022 10.102884 27 24 20
3990 -0.3187104 0.07785273 10.021937 50 35 20
4000 -0.22854173 0.24589433 9.902055 68 45 20
4010 -0.3002668 0.16392282 9.945089 145 128 97
4020 -0.440643 0.21003179 9.951238 151 131 95
4030 -0.25005925 0.11883849 9.891808 69 55 44
4040 -0.37916437 0.13113421 9.948163 117 83 41
4050 -0.39760798 0.12191242 9.937917 59 36 20
4060 -0.30129144 0.19363749 10.010667 15 11 9
4070 -0.38531223 0.16494747 9.953286 61 35 17
4080 -0.33920327 0.24589433 10.021937 153 137 108
4090 -0.35867152 0.22745074 10.045505 136 119 92
4100 -0.30436537 0.17007068 10.011691 83 70 54
4110 -0.47650555 0.23257396 9.942016 162 138 93
4120 -0.3258829 0.215155 10.053701 133 112 84
4130 -0.30641466 0.09834561 10.102884 39 31 24
4140 -0.3750658 0.13420814 9.9819765 120 88 42
4150 -0.30539003 0.1659721 10.065997 77 61 42
4160 -0.3750658 0.24384505 10.032185 145 114 71
4170 -0.31768575 0.068630934 9.945089 125 103 71
